country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel_type_label,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,3478213.0555848777,501779285.62816817,498301072.57258326,500896709.8435221,2595637.2709387513,27,141,562,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.006490977038851407,0.035888805031367974,4.1015973731357094e-05,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,376679595.596285,37980337066.429214,37603657470.83294,37717743714.18498,114086243.3520481,930,171,7630,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.4887734409006978,2.708303083655293,0.0018027782282323513,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,83010355689.36604,94159104288.35434,11148748598.988283,37117017776.18416,25968269177.195877,828,125,12587,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.4809888054787084,0.8029588673111795,0.41034772398512437,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,35255432143.003174,629454675.9660835,-34625977467.03709,108947535.98924494,34734925003.02634,951,154,7376,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.0014118199234459832,-2.4938436273464437,0.5488774519598139,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,1033288672.9094514,1394483728.3547516,361195055.44530016,1202267749.478319,841072694.0330187,1000,240,50853,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.015579843514750228,0.026014110016354286,0.013290537900214203,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,2281679975.233368,1129434519.449679,-1152245455.7836893,464224038.82725656,1616469494.6109457,109,165,2382,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.006015746395802675,-0.08298740417597045,0.02554327257927062,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,6351823.189328572,57255000.4719998,50903177.28267121,57055566.380174644,6152389.097503413,96,129,796,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.000739366747743403,0.0036661655082206234,9.721937361341055e-05,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,161547366.48979786,161547366.48979786,161547366.48979786,0.0,26,24,81,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.00209344606575629,0.011635017980899078,0.0,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,451317.7355947784,34917679995.683586,34917228677.94799,34917503092.901474,274414.95348480856,998,36,10562,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.45248592449499325,2.5148202186059554,4.3362748137584734e-06,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,2325618.590688289,337990039.24963295,335664420.65894467,337113542.5190338,1449121.8600891752,27,105,410,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.004368557870265286,0.02417533417458423,2.2898863725075345e-05,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,87600577083.41145,98650537502.27876,11049960418.86731,40881268043.93767,29831307625.07035,1000,152,59579,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.5297686468637941,0.7958439122550697,0.4713910312589244,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,32621765193.055992,296007199.2739208,-32325757993.782074,42413031.827498704,32368171025.609573,1216,20,7747,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.0005496183351381389,-2.3281764579405815,0.5114782667758215,,
Switzerland,CHE,757,1989,1990,1999,2000,1989-1990,1999-2000,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,1742146899.5594954,1488086461.6785226,-254060437.88097262,828308013.2122054,1082368451.093178,894,188,3807,121967266112.35324,135851848564.6542,13884582452.300991,77168153090.88766,63283570638.586655,0.010733806370053134,-0.018298025075926504,0.017103466826715565,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,12991325.706993693,16235309.592771405,3243983.8857777095,15628525.57685081,12384541.6910731,28,72,325,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.00027269805979802605,0.00016926882367415048,0.0003246612129909621,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,15039627512.213184,38823715375.59134,23784087863.378147,24132790107.6784,348702244.3002485,996,169,6369,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.4210867498354876,1.2410371680473042,0.009141242076708616,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,92762199742.2775,106552104527.9157,13789904785.638208,31737525354.833427,17947620569.19522,902,136,14816,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.5537797884064821,0.7195476438329838,0.4704975290685603,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,4614947618.248023,442722077.6045462,-4172225540.643477,106030362.42602183,4278255903.069498,889,154,4467,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.0018500960932671669,-0.21770382783472353,0.11215463483622334,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,15810495475.90859,1324223413.2228408,-14486272062.685751,1050596036.7692455,15536868099.454994,1065,209,47088,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.01833157577467385,-0.7558836041772349,0.4072995649799109,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,21183474.011248004,3411018.948333196,-17772455.06291481,1904895.2694132456,19677350.332328055,40,83,504,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,3.323801989721049e-05,-0.0009273543483031445,0.0005158424580173696,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,3048160.413651613,266767765.93238318,263719605.5187316,266257285.27673477,2537679.758003191,96,125,724,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.004645853810394172,0.01376070565629979,6.65253675886765e-05,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,415896.2422300729,9218982.276225748,8803086.033995673,8960065.535707917,156979.5017122442,28,8,41,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.00015634184269243525,0.0004593389086208602,4.115223373776537e-06,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,14731262156.405987,36786515355.75595,22055253199.349968,22331645383.30845,276392183.9584782,1063,29,7838,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.3896590460936412,1.1508277773070699,0.007245631202474106,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,4610621.981490251,7016327.316545658,2405705.335055407,6668460.041142892,4262754.706087485,28,60,257,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.00011635621710559082,0.0001255280317379975,0.00011174827039089067,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,96394445149.23135,110347979489.5751,13953534340.343761,34690835618.85398,20737301278.510216,1065,154,60175,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.6053113276434856,0.7280857202287282,0.5436291108045669,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,2430551804.665311,7674657.5046980595,-2422877147.160613,3930078.0700254817,2426807225.2306385,956,14,3019,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,6.857490550088572e-05,-0.12642404495438403,0.06361884009050808,,
Switzerland,CHE,757,1990,1991,1995,1996,1990-1991,1995-1996,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,14703207680.252821,270774676.3793744,-14432433003.873446,268692962.0207882,14701125965.894234,1207,134,2963,128264493308.7792,147429179488.8079,19164686180.028717,57310732567.830086,38146046387.80136,0.004688353297574356,-0.7530743195217726,0.38539055440868636,,
Switzerland,CHE,757,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,13066311.012836626,447579241.93041724,434512930.91758066,443637723.7372949,9124792.8197143,27,152,619,128264493308.77919,132258870811.64731,3994377502.868135,60646100409.06201,56651722906.193855,0.007315189612273975,0.10878113813869161,0.00016106823149621575,,
Switzerland,CHE,757,1990,1991,2000,2001,1990-1991,2000-2001,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,14837548267.276546,37756401707.63143,22918853440.354885,24360990561.046734,1442137120.6918483,930,185,7906,128264493308.77919,132258870811.64731,3994377502.868135,60646100409.06201,56651722906.193855,0.4016909644104109,5.737778520907992,0.02545619173983103,,
